fips,slaves,urbanicity,prison_rate,blackpop,prison_type,unemp,mhi,pm,rentburd,gini,singpar
45091,46.43288996372431,suburban,677.68,20.026143318394293,Has State,5.5,57302,10.624647556696207,31.3,44.9,10.353066809050256
47001,8.248443689869836,small/mid,556.68,4.547255175864729,No Prison,5.8,44488,11.06200294460214,29.3,44.5,8.818570872779146
47003,31.24536693847294,rural,1123.67,8.420841415289946,No Prison,6.5,44734,10.228581843564136,29,45,11.342458710879763
47005,6.309819213045019,rural,570.09,2.8402728290746206,No Prison,7.7,36201,9.432365688855056,34.6,42.4,8.088016958603273
47007,15.451895043731778,rural,307.88,9.742774853510776,Has State,8,39730,9.747994549077376,31.5,46,8.564353063558205
47009,10.27128862094951,small/mid,504.16,3.2290987789432264,No Prison,5.2,49532,10.86004996392766,30.1,43.6,8.721018172389204
47011,10.024784206478078,small/mid,665.88,5.191514437242192,No Prison,5.2,43772,11.059593516613088,31.1,44.1,9.101117587294796
47013,5.452920143027414,small/mid,954.63,0.5512062629813069,No Prison,7.9,33092,10.00892421295134,29.7,46.3,9.736282158746535
47015,10.242927752655378,suburban,787.49,1.676229047136911,No Prison,5.8,43864,9.743763350945859,25.7,43.4,8.734716049737488
47017,23.306761484200265,rural,586.63,11.305387857386947,No Prison,8.3,38412,9.414756613073088,30.9,46,9.272269928007633
47019,5.249859629421673,small/mid,614.5,1.8130484125446342,Has State,6.4,35053,9.391887687594513,32.5,42.6,8.233895282177587
47021,25.930008266740153,suburban,523.64,1.9262417713943745,No Prison,4.8,56447,9.968006496713807,37.9,41.3,10.445424790095347
47025,7.705071035984652,rural,818.05,1.5973667650902756,No Prison,7.2,35193,9.973268374363778,28.7,44.4,7.030936118923262
47029,8.157186779400462,rural,876.56,2.2230254834628593,No Prison,7.8,31355,9.783102796525498,30.6,46.1,6.681831106056298
47031,15.78078233047786,rural,922.7,4.062802073874455,No Prison,5.5,44452,10.136328871265587,28,44.3,13.141956767935397
47035,3.497109826589596,rural,882.39,0.6263112427495989,No Prison,7.1,39472,9.707111374162867,30.6,44.5,8.59045939856989
47037,31.43130379343322,urban,875.43,27.96098778460366,Has State,4.4,51999,10.667652238392785,29.9,48.1,10.960218704386184
47039,12.492033142128744,rural,658.18,3.3481184718843897,No Prison,7.9,38771,9.194593804210706,32.2,47.2,7.892362544251593
47041,9.69450487089757,rural,875.56,1.6295095257397647,No Prison,6.9,43804,9.791593905913691,24.6,46.9,9.265361663998029
47043,22.049689440993788,suburban,590.04,4.779926691897369,No Prison,5.4,47621,9.559014574380331,29.7,40.7,8.07224271791201
47045,25.066438876233864,rural,1238.6,14.951041928194828,No Prison,7.2,43391,9.693654132682953,25.9,41.3,11.15900060610142
47047,63.60422575738891,suburban,382.52,29.226600788938917,No Prison,6.2,56710,9.29756519833203,28.3,46.2,8.764510779436153
47049,3.7000395726157502,rural,1170.75,0.47730547550432273,No Prison,7.3,31824,9.477332392031208,27.9,45.7,8.212511375985224
47051,25.642692085499714,rural,641.73,5.4358083877543315,No Prison,5.2,47286,10.140413867494873,26.1,41.1,7.639550390550581
47053,28.199476511916245,rural,804.32,19.287505291608323,No Prison,7.4,40789,9.680466941787312,28.6,44.5,10.323605320627358
47055,41.45838110525109,rural,656.18,10.894793926247289,No Prison,5,42207,9.996889648935086,29.6,44.6,8.384562841530055
47057,9.715380405035576,small/mid,876.53,0.8149010477299184,No Prison,6.6,38103,10.64080008167868,28.4,42.9,6.156853163938432
47059,6.824878972847821,rural,515.44,2.5058677343642137,No Prison,6.5,36309,10.00596171709694,27.8,41.9,10.3099680368691
47061,8.600064662140316,rural,1265.67,0.6571741511500547,No Prison,7.8,33595,9.707832608392117,27.7,45.4,9.970390776685406
47065,10.702971790616985,small/mid,383.05,20.28361979848067,No Prison,5.3,48943,10.97991999000365,30,47.8,8.597901621474316
47067,3.5042735042735043,rural,1594.2,0.6763285024154589,No Prison,9.7,27987,9.854988743897028,29.1,47.2,8.533012956537018
47069,40.72260678710113,rural,673.6,45.096103594448635,No Prison,7.5,37729,9.175063028242562,36.3,45.4,12.523639420046228
47071,14.472980203317281,rural,628.33,3.6620969789286617,No Prison,7.2,36765,9.31591258794782,28,44.2,11.065179773120553
47073,11.910654621952729,small/mid,662.64,1.576916624727395,No Prison,6.4,38708,10.499167223375936,29.1,42.9,10.664949140496603
47075,57.33153078202995,rural,752.92,52.14192990047598,No Prison,8.4,35216,9.455268021260643,31.5,45.4,15.86981048539443
47077,22.655441308398316,rural,959.92,8.74593016728416,No Prison,8,41328,9.346149524052452,27.8,41.8,8.95860895860896
47079,28.902942559974914,rural,476.65,8.482394546665983,No Prison,6.5,38328,9.536376184345077,28.8,43.7,11.424932574168414
47081,18.82517182130584,suburban,656.88,6.246514221974345,Has State,5.7,39682,9.312726559658511,34.4,41.7,8.255786208542114
47085,16.083992963940194,rural,457.22,2.927987338433131,No Prison,6.8,43657,9.427759965921425,29.2,42.3,9.269431048056626
47087,10.336886993603411,rural,436.56,0.6002728512960437,No Prison,7.9,34651,9.782479123633523,31.4,46.1,8.43070600858486
47089,13.064888113195785,small/mid,975.21,2.3587122547291743,No Prison,6.4,42669,10.889581563279718,27.9,44.1,7.684646432877287
47091,4.643284176962934,rural,634.95,3.357397581977907,Has State,5.6,33402,8.665117845705808,35.6,46.7,7.505045744499043
47093,10.388813395870775,small/mid,730.6,9.322147937364408,No Prison,4.7,52136,11.565602009335029,29.7,46.9,8.652777857730856
47097,37.75631697314459,rural,904,37.25250956685708,Has State,8.9,34715,9.584474024413078,29.7,45.5,12.140921409214092
47099,12.446351931330472,rural,1041.83,1.8928407876660052,No Prison,6.6,40076,9.593849235142057,29.2,41.7,7.9109113740003965
47101,11.021865238732708,rural,794.29,2.2482498653742593,No Prison,7.3,38198,9.12619783319502,28.1,43.2,8.866490514927555
47103,29.993867180655336,rural,843.35,7.114252061248527,No Prison,4.8,43694,10.263166915693047,28.6,44.1,7.419159867029314
47107,14.083364072298046,rural,881.4,4.176160211056482,No Prison,6.3,39207,10.916827483975155,31.9,44.4,8.798712383553626
47109,12.897094759706762,rural,423.99,6.52201022571393,No Prison,8.5,37337,9.404091439136955,30.2,44.8,7.430122662376835
47111,12.743484224965707,suburban,580.22,0.7623802455808933,No Prison,5.3,37865,9.86047572378172,26.3,44.2,8.072916666666666
47113,46.49175760390062,small/mid,1380.1,39.053781591409944,No Prison,5.9,46694,9.805472911121091,34.8,48.5,13.90264241413457
47115,10.953150242326332,small/mid,618.85,4.166206210631009,No Prison,6.8,41090,10.259804356514334,29.6,42.5,8.241248418388865
47117,30.701754385964914,rural,1070.82,7.252372840107083,No Prison,5.6,46788,10.044903481052804,29.1,41,15.067769758845273
47119,45.09200566188689,suburban,761.77,12.57191112049401,No Prison,5.1,50868,9.863027235249799,29.8,40.6,8.854754913033657
47121,13.67045211056353,rural,401.5,1.8201284796573876,No Prison,7.6,41061,10.846091558994527,32.9,43.2,8.68813284698702
47123,12.691361941778375,rural,673.63,2.3735628130069832,No Prison,6.3,37867,10.649300951007163,31.9,41.2,9.409149842563437
47125,45.72385738214884,small/mid,367.82,20.608053967842128,No Prison,5.8,49603,10.26861640297335,28.4,40.4,12.32440007006481
47129,3.5788845809722636,small/mid,296.63,5.132450331125828,Has State,7.5,46067,9.974579857965452,28.7,45.4,8.323232323232324
47131,18.71732854802216,rural,582.33,11.547860448188011,No Prison,8.6,39946,9.850999043661927,29.2,42.6,8.09897033963424
47133,8.60172509298093,rural,598.45,0.9268719894905852,No Prison,7.1,36316,9.599653645235936,24.9,43.1,6.981566820276497
47135,9.069844422376697,rural,860.44,3.0010493179433366,No Prison,6.7,34445,9.069024343049898,31.9,48.1,7.498112383143839
47139,4.973641989456796,small/mid,802.91,0.8776024647558586,No Prison,6.6,38923,9.981097659883027,28.8,44.1,6.793719750353253
47141,7.969151670951156,rural,611.26,2.4891276028618954,No Prison,5.8,40629,9.85837120265477,33.9,50.3,8.797971133405438
47143,12.322179923862954,rural,464.64,2.3965567837229775,No Prison,7.4,39863,10.262086106421096,32.9,42.5,9.08858166922683
47145,12.869027460796584,small/mid,333.64,2.8086138914164396,No Prison,6.5,43939,10.981422964221592,31.9,42.5,7.036307345904869
47147,31.844087782509007,suburban,499.99,7.47761160863092,No Prison,4.9,53413,10.42144729333414,27.8,38.4,9.372267878999825
47149,46.50762948635289,suburban,405.26,15.147636321481531,No Prison,4.5,60022,10.37279103550594,29.1,41.1,10.888366120032275
47151,1.6766126740551293,rural,1019.75,0.4064750766597732,No Prison,9.3,33254,9.554595240133358,34.3,41,9.732558139534884
47153,9.481132075471699,small/mid,988.81,0.8149516462023254,No Prison,6.5,43207,9.796385338107669,29.3,44.9,10.549964629268555
47155,5.897829423372068,rural,742.1,1.2519892176285277,No Prison,6,41987,10.211798541588154,29.5,42,9.120728639215312
47157,35.2511852283124,urban,854.65,54.64845722613926,No Prison,6.4,46998,10.256367436343721,33.7,49.8,14.576292801122234
47159,25.84826068349942,suburban,646.24,2.4573161002074357,No Prison,5.6,44556,9.828102907814376,28,42.8,8.91032338679144
47161,24.403799514955537,rural,428.06,2.2473246135552913,No Prison,7.7,44266,9.495097403408234,27.2,42.4,8.141628554230424
47163,7.925029515938607,small/mid,1077.19,2.5417728688756727,No Prison,5.8,42277,10.541654953259933,28.7,45.9,7.252463737681311
47165,34.95233772128915,suburban,613.56,7.349560809334441,No Prison,4.6,59816,10.584343989628177,28.4,41.4,8.128240060864488
47167,49.39747781410556,suburban,593.63,19.249716734814523,No Prison,7.1,54077,9.599896320751007,28.3,39,12.978641523956128
47173,2.975314696746771,small/mid,746.09,0.38115319114427054,No Prison,6.8,36878,10.549024450753429,28.3,44.1,8.99049164231283
47175,9.259976753196437,rural,564.49,1.2701100762066047,No Prison,8,39348,9.536116092219022,28.8,48.3,9.488173892467955
47177,20.812774737597557,rural,923.97,3.4257301699162164,No Prison,5.6,39357,9.752965238112003,27.4,45.3,9.647407806917009
47179,6.419852990761346,small/mid,504.85,4.773471453235697,No Prison,5.6,45261,10.068740845050472,29.9,45.1,8.887722521103967
47181,13.92210641799232,rural,798.37,9.083651201987049,Has State,7.4,34895,9.167006160975609,26.6,45.2,7.89237899526816
47183,23.1280193236715,rural,346.62,8.94991778873928,No Prison,6.8,38025,9.651548761795299,30.2,42.2,8.652333508127949
47185,12.205521799381728,rural,773.54,2.2414423194055306,No Prison,6.1,38649,9.72141083111008,35.7,41.2,8.23728455112615
47187,51.903302975615894,suburban,236.58,4.492772496418804,No Prison,4,104367,10.071430850047497,28,45,6.594376942639164
47189,30.546179809757597,suburban,369.95,7.119406180857897,No Prison,4.6,65372,10.520957785042489,31.2,40.8,8.20280296784831
48001,35.2760146181958,rural,1075.06,24.585087936586575,Has State,3.9,43062,9.072724502994733,29.2,45,9.892843474933027
48005,16.061812221962068,rural,1592.22,15.900576368876083,Has State,5.6,45428,9.117994722218372,30.5,43.8,9.266166986229738
48013,6.7807351077313065,suburban,664.66,0.9036736297557462,No Prison,4.8,49047,8.662521832804773,24.4,45.9,10.783395755305868
48015,38.60341256534175,suburban,642.14,9.626686983021331,No Prison,4.6,57960,9.202802542753417,26.8,42.9,7.636904081399337
48019,3.007518796992481,suburban,666.25,0.9916330957545708,No Prison,4,53662,8.123978331152024,28.6,43,6.6333808844507844
48021,36.982586354553234,suburban,626.72,7.802437902483901,Has Both,3.9,56866,9.075727324953055,27.9,40.1,8.712743195501817
48023,NaN,rural,1532.57,2.7298850574712645,No Prison,3.5,38231,7.892889,20.1,51,6.532663316582915
48025,8.68131868131868,rural,1030.75,10.755447310050885,Has State,6.2,42540,8.49135470785151,27.4,44.6,12.272376117426333
48027,20.941862888101685,small/mid,907.02,23.308422450297854,No Prison,4.6,48894,9.17841747762248,28.5,41.5,10.857590606617002
48029,9.651307596513076,urban,792.87,7.809115592901765,Has State,3.8,52230,9.555345656290301,29.5,45.4,11.377423089037146
48031,7.650273224043716,rural,353.88,1.3270421704511943,No Prison,3.1,53449,8.38918924796163,26.1,44.1,6.38813200121102
48035,14.613466334164588,rural,1198.01,2.2714203565267392,No Prison,4.5,47135,8.865042392900518,25.9,45.1,6.675587273267916
48037,52.47426761678543,small/mid,1360.34,26.07652335087545,No Prison,4.8,42515,10.244033111918668,32.5,47.6,11.041200314598584
48039,71.53856922861543,suburban,621.11,14.265161624020411,Has State,4.6,71230,9.955413033089771,26.2,40.5,9.00871220440735
48041,38.29250720461095,small/mid,723.05,10.168067749783772,No Prison,3.3,44767,9.250491775487282,38.5,51.2,7.4182094851635805
48043,0.6896551724137931,rural,453.12,1.5162077378877659,No Prison,3.9,41785,6.692532335367847,24,45,8.149359498500953
48049,0,rural,2788.86,4.41463621699635,Has State,4.3,41981,8.018942912935978,30.2,45.3,8.681672025723474
48051,35.245468942459965,small/mid,1554.88,12.84386788112982,No Prison,4.3,50113,8.894517003904427,24.9,45.4,8.5022787993085025
48053,9.449135504624046,rural,1081.81,2.4166636106934614,Has State,3.6,53086,8.54961238112979,27.8,42.8,7.187999695423741
48055,35.929480026779736,suburban,921.29,6.990713443396227,No Prison,4.3,46093,9.111760549643531,28.9,40.4,10.576923076923077
48057,15.669947009841028,rural,912.65,3.020425901781834,No Prison,4,50873,8.213321542357015,28.1,46,9.070142434829346
48059,NaN,small/mid,633.9,1.8658055256548258,No Prison,4.3,44450,7.843956311811256,24,40.7,7.389843904366726
48067,41.31494471525383,rural,1399.37,17.56927992948047,No Prison,6.8,39274,9.745092625906873,28.4,48.7,9.155045118949959
48071,34.0185676392573,suburban,730.66,8.265357405188077,No Prison,5.3,77282,9.312729380678203,22.8,40.4,7.4406390195863885
48073,26.830881137378075,rural,1254.58,15.777617870662954,Has State,5.2,41355,9.175554792937463,29.5,44,9.428863131343462
48077,0,small/mid,526.97,1.2864228146311223,No Prison,4.4,51234,8.618581219910432,23.5,38.9,5.551700208188757
48083,NaN,rural,1605.93,3.5824583075972827,No Prison,5.5,35922,7.6382116998979255,27.9,47.9,7.456929802005657
48085,11.30181347150259,urban,284.52,10.182643181594951,No Prison,3.6,86823,10.473026413569961,26.5,40.9,6.475243171951421
48089,45.13633481293595,rural,1551.19,13.594781640283191,No Prison,3.9,47783,8.723624437596229,24.4,47.3,7.656065959952886
48091,4.7890818858560795,suburban,708.93,2.320482367988306,No Prison,3.7,68362,9.290709569674727,28.8,42,7.028830936489369
48093,8.603667136812412,rural,1629.88,0.8470225872689939,No Prison,4.2,41155,8.109062005477478,28.2,45.6,6.772908366533864
48095,NaN,rural,936.69,2.1640826873385013,No Prison,3.3,39945,7.441454,25.3,52.9,6.61625708884688
48097,9.813829787234042,rural,1398.97,3.4994697773064685,No Prison,3.7,54534,9.5778631371952,28.3,43.4,7.945466539617387
48099,11.47786946736684,small/mid,664.1,18.740439503040704,Has State,4.8,45989,8.843946482371118,27.5,38,10.446115288220552
48113,12.394691286785921,urban,968.27,23.228560772949546,No Prison,4.3,51824,10.589701498313309,29.3,47,10.72891863881697
48121,4.989067779765454,suburban,308.62,10.241237715430419,No Prison,3.5,75898,10.49677000780616,28.2,41.1,7.53226811325148
48123,32.165231010180115,rural,1617.29,9.859264442889355,Has State,4,47365,8.515186760666799,27.2,47.3,8.866379908422367
48127,NaN,rural,899.53,1.2196981247141332,No Prison,4.6,40040,7.58060952914263,22.5,46.8,12.6360338573156
48131,NaN,rural,823.58,1.387082791504118,Has State,8.1,36986,7.914307486337873,23.7,48.9,10.758620689655173
48133,0,rural,2595.06,2.78428545683907,No Prison,4.7,41944,8.036508295642314,19.8,47.6,7.34872285206939
48139,21.044605413648494,suburban,800.42,9.910278842932133,No Prison,3.9,66811,9.818474998523833,30.3,40.4,8.795245813074013
48143,4.8659793814432994,rural,1037.6,2.106855193274946,No Prison,3.9,45663,8.431052221512358,33.7,47.3,6.206238064926798
48145,47.482014388489205,small/mid,1436.3,25.569642698820815,Has State,4.2,37912,8.995001168337465,24.5,50.6,10.652709359605911
48147,18.672019095150265,rural,1720.85,8.301939444676993,Has State,4.1,43733,9.495194884075943,30.6,45.3,7.64520486267447
48149,32.62668045501551,rural,736.19,6.794542752937999,No Prison,3.3,53173,8.677008101518915,24.8,47.4,5.904609034625086
48157,67.18215855445222,suburban,224.15,21.172122821121643,Has State,4.3,95117,10.593308073095944,26.4,40.4,9.044764008474958
48161,52.506903066414765,rural,1093.7,16.821743388834477,Has State,5.4,48057,9.135757643930518,22.6,45.5,7.999392835458409
48163,4.761904761904762,rural,731.71,4.451219512195122,Has State,3.8,38809,7.939298537271938,23.1,47.5,12.882142104153491
48167,18.471260177421314,suburban,739.25,13.021174927386864,No Prison,5,66173,9.398252422058633,30.2,45.3,9.866852355932561
48171,1.2061403508771928,rural,480.77,0.5504459308807135,No Prison,2.9,54180,7.974844652581022,31.2,43.7,4.846848961389508
48175,24.911347517730498,small/mid,1082.25,4.242424242424243,No Prison,4.4,52612,8.397689140800221,24.2,45,6.845688350983359
48177,39.31008810026058,rural,1685.88,6.671968190854871,No Prison,3.7,43519,8.65528928164669,24.9,46.2,10.10026540843409
48181,15.786901270772239,small/mid,1555.91,6.4911793655200265,No Prison,4,48164,9.766894337861922,27.7,44.3,8.852015216224416
48185,53.05132434267973,rural,939.36,17.336033299583757,Has State,5.3,44226,9.306153359847915,29.1,45.6,9.196440087707984
48187,32.10874357090375,suburban,663.57,8.184021815978184,No Prison,3.5,64252,9.408825374618212,24.8,39.7,9.161812297734627
48193,5.316973415132924,rural,1349.33,1.2208181623473977,No Prison,4.6,46181,8.338681385535038,30.7,44,5.660936573799645
48197,NaN,rural,1354.21,6.305543800253914,No Prison,4.9,38154,7.772642,27.2,47.8,7.256819351518271
48199,14.116777531411678,small/mid,689.69,5.380172703824156,No Prison,5.6,56201,9.307130757619685,25.5,43,8.447065431058691
48201,22.635060639470783,urban,826.97,19.13905937152324,No Prison,4.6,56670,11.395227402006508,29.7,47.1,10.456601156683114
48203,58.55609626024931,rural,1087.11,22.000949442202707,No Prison,5.2,46593,9.906762403665969,24.6,46,9.537835145319876
48207,NaN,rural,1779.94,4.395900755124056,No Prison,3.5,36085,7.779405576133084,29.1,48.5,6.695212144803425
48209,37.48824082784572,suburban,434.78,4.0978575395317565,No Prison,3.4,61121,9.293964272068104,37.6,44.1,7.363064950613589
48213,24.287268770402612,rural,1214.94,7.188243816620098,No Prison,4.8,44944,9.312486083174216,30.4,46.7,7.842660741563671
48215,0.08389261744966443,small/mid,642.26,0.49374684147241116,Has State,7.9,35441,8.641590593677241,32.4,48.9,10.993852981686477
48217,17.793594306049823,rural,1890.76,7.1619556913674565,No Prison,4.5,44965,9.211058754297444,29.5,44.6,7.669616519174041
48223,12.782440284054228,rural,1950.12,7.701640080880701,No Prison,4.2,43284,9.531405759974922,29.5,47,7.5940094416408925
48225,34.98386696450732,rural,1272.05,28.034296155738282,Has State,4.4,37536,9.057093355818305,37.4,47.2,9.855914759656132
48229,0.37027894347074797,small/mid,614.04,1.7982456140350878,No Prison,5.6,33048,7.674106,18.8,45.8,8.791208791208792
48231,8.70286576168929,suburban,1230.05,8.731130854826189,No Prison,4.7,46632,9.645844358966901,33,43.5,8.844200125252243
48237,5,rural,731.17,5.645298418636286,No Prison,4.2,51711,8.581173378420294,23.3,44.6,6.957663275352806
48239,45.71209800918836,rural,2259.58,6.385765746097588,No Prison,3.7,53667,8.434541168028419,19.9,44.2,8.095952023988005
48241,39.90587069606143,rural,991.98,17.229870671672927,Has State,7.5,46541,9.030227991765399,32.1,47.8,9.159851301115243
48245,15.488721804511279,small/mid,1379.92,34.26272256374556,No Prison,7,47620,9.810155154029577,30.8,47.1,11.659130060292851
48247,0.24937655860349126,rural,620.31,0.6856023506366308,No Prison,7.2,36048,7.716522210386153,30.7,49.7,10.633608815426996
48251,11.91637630662021,suburban,1337.62,3.217052017538777,No Prison,4.4,58685,9.821241815768584,26.9,39.4,8.318819323494363
48253,NaN,small/mid,816.9,15.78169014084507,Has State,5.5,41871,7.95954567537369,22.3,46.2,8.094462540716613
48255,15.062183325656381,rural,814.93,11.304842224959726,Has State,4.2,47129,8.322131840653457,27.8,47.7,10.574764256847777
48257,13.541666666666666,suburban,712.03,10.946463357291597,No Prison,4.1,60438,9.794072206645064,30.5,41.1,8.97525341650593
48265,7.728706624605679,rural,1740.83,1.9056448290070045,No Prison,3.7,47389,7.903416832137298,28.1,47,6.96682198394431
48267,NaN,rural,1509.13,0.6354249404289118,No Prison,3.7,37448,7.427973212147695,31,47.9,6.913183279742766
48271,0,rural,509.5,1.2042612320518757,No Prison,6.3,40840,7.385444,26.5,49.3,4.946727549467275
48275,NaN,rural,867.58,6.164383561643835,No Prison,3.7,43238,7.727998198491786,25.1,44.4,7.8698224852071
48277,27.949881610102604,rural,2301.68,14.391252955082741,No Prison,4.8,39433,9.567753209449135,29.5,47.4,9.739476856948158
48281,14.883268482490273,small/mid,1084.92,4.167967530440212,No Prison,4.4,50985,8.492009156626507,28,44.3,8.26975892584681
48283,NaN,rural,807.36,0.5820503191888847,Has State,4.1,42500,7.725721,28.6,49.9,9.400769653655855
48285,28.713204373423046,rural,789.52,6.290126670137082,No Prison,3.8,49752,8.528512750947117,20.3,47.2,6.923979658364845
48289,38.63736911959888,rural,954.61,7.40327003148167,No Prison,5.3,47740,9.028829712485885,23.4,47.8,6.818549038616902
48291,33.83505801191596,suburban,1409.81,11.212172891440698,Has State,6.9,53552,9.60686154073379,27,41.9,8.962223560795113
48293,23.62794798324884,rural,1713.9,19.21727395411606,No Prison,5,40655,8.999369959443255,31.5,44.8,9.72678977991399
48297,14.333895446880272,rural,1186.48,6.474077895279856,Has Both,4,53184,8.338467848429637,23.5,49,6.950354609929079
48299,4.904632152588556,rural,1252.49,1.4422620742005883,No Prison,4.2,46366,8.240862739837823,30.9,48,3.9218174895291282
48307,NaN,rural,1533.49,2.2397094430992737,No Prison,4.8,39900,7.6006120202874055,29.6,49.1,7.995117485505035
48309,38.591685465678374,small/mid,1598.17,14.866406298431592,No Prison,4.1,46264,9.536674109182274,32,47.4,10.213165269658504
48311,NaN,rural,1740.81,1.7408123791102514,No Prison,2.1,60709,7.920403,10,54.5,3.0985915492957745
48313,30.160857908847184,rural,932.58,22.30678529317183,Has State,4.3,40857,9.126908523178807,26.6,45.3,7.894736842105263
48315,50.71662056826754,rural,1928.1,22.973856209150327,No Prison,6.5,35152,9.762616820276936,32.3,47.2,7.678958785249458
48319,2.857142857142857,rural,493.94,0.7633587786259541,No Prison,3.8,45340,7.670957693815988,33.3,53.5,6.036092097075295
48321,61.0017371163868,rural,1405.03,10.945359930615785,No Prison,6.7,45073,8.533170127438408,25,45.5,10.409323070282714
48323,0.13774104683195593,rural,277.22,0.2716713331300418,No Prison,10.6,34687,7.707911356885432,26.3,50.2,10.306364122545649
48325,5.767138193688792,suburban,455.3,3.062913907284768,Has State,4.4,52831,8.55638999095829,24.6,41.9,8.827639751552795
48331,29.797101449275367,rural,1569.03,9.242891401164782,No Prison,5.2,46433,8.936492254181685,29.3,47.7,8.57701924122187
48337,4.122497055359246,rural,1241.37,0.7605559926567007,No Prison,4.2,49653,8.951652554440896,31.9,46.8,7.104247104247103
48339,51.304982661069545,suburban,658.7,4.810957502735113,No Prison,4.2,72428,10.525033223426329,27.8,45.8,8.065171933085502
48347,28.44910757356488,rural,1297.84,19.01062492859591,No Prison,4.7,39556,9.282541493139666,30.7,50.1,8.765791147868764
48349,31.52101400933956,rural,1657.5,14.225432940620465,No Prison,4.2,41047,9.221198253482479,28.7,46,9.38087441634831
48351,32.47835844822058,small/mid,841.36,21.355031550979742,No Prison,7.5,40345,9.053940075354857,23.6,44.1,8.45423607379545
48355,7.43289745354439,small/mid,1240.37,3.8689460849348647,No Prison,4.9,50188,8.513289731363487,29.5,46.2,11.470121868345943
48361,20.45929018789144,small/mid,1542.48,8.593040286249282,No Prison,6.5,51156,9.861876733822564,27.7,42.8,9.727577270716136
48363,8.530183727034121,rural,2216.16,2.55844984626095,No Prison,5.2,42932,8.817071616815422,31.7,43,8.363224466679252
48365,36.08259587020649,rural,886.02,16.559269700630956,No Prison,5.2,50057,9.484797559460823,24.1,43.6,7.878925291917016
48367,5.269404225017802,suburban,984.97,1.4793008279668813,No Prison,4.1,67545,9.434154630517035,28.4,41.7,7.635475892197488
48373,50.578313253012055,rural,1933.27,12.736242125262493,Has State,6,42746,9.027062147025298,28.6,46,7.884119320060851
48385,NaN,rural,961.54,1.9230769230769231,No Prison,5.2,34031,7.368213,29.5,46,6.345381526104418
48387,35.60632688927944,rural,2008.9,18.3632196305784,No Prison,6.3,36347,9.600766712856585,29.9,45.8,8.460614381328298
48391,14.625,rural,1686.03,6.037821827295511,No Prison,5.3,45562,8.203619618335146,30.6,46.5,8.676716917922949
48395,45.18711226736042,small/mid,1226.04,20.978884888586162,No Prison,4.8,53635,8.962259860327789,33.5,47.1,11.231590872309436
48399,NaN,rural,1491.12,2.363578680203046,No Prison,3.7,39404,7.623728292561826,21.2,44.3,8.242999096657632
48401,38.80275896981586,small/mid,712.77,18.78712369252166,No Prison,4.7,49347,9.60643182808066,26.5,47.4,7.86109191430546
48403,41.81818181818181,rural,1082.59,8.294045748210232,No Prison,9.3,36813,8.804249047171584,37.4,47.3,6.220735785953177
48405,41.939423546653636,rural,1035.41,24.849865396562436,No Prison,9,33156,8.895881124634748,28.7,49.7,8.251748251748252
48409,15.32258064516129,small/mid,976.77,1.7299409231058913,No Prison,6.5,52952,8.496178817694943,25.6,45.6,10.116326438238357
48411,9.748083242059145,rural,1027.21,5.524708495280399,Has State,3.7,42559,7.890301511843631,33.2,45,6.3346439493228495
48417,20.454545454545457,rural,531.91,1.1121856866537718,No Prison,2.8,51685,7.768306000000001,28.8,45.9,6.3076923076923075
48419,27.527042148452068,rural,843.18,18.21143404663047,No Prison,5.3,41519,9.166682261151472,31.8,47.9,9.119332985930171
48423,37.20131421744325,small/mid,1848.78,18.742632058223503,No Prison,4.5,49364,9.63976589189331,30.6,45.8,9.022407599098825
48429,13.91304347826087,rural,1698.66,3.0575845082384916,Has State,4.2,45410,7.95222541376425,26.3,43.8,8.221797323135755
48439,14.119601328903656,urban,797.02,16.545119605762466,Has Federal,4.2,60735,10.333701252769792,29.4,43.5,9.798375616261819
48441,NaN,small/mid,1518.27,7.826586082317588,No Prison,3.7,47388,8.113840873235686,29.6,45.2,9.68185471929602
48447,0,rural,931.32,1.3969732246798603,No Prison,3.2,43225,7.830788,21.6,49.8,6.143790849673202
48449,25.26948590381426,rural,993.7,10.0452577725305,No Prison,5.7,41538,9.905195231955062,25.8,47.2,9.306951423785595
48453,38.81188118811881,urban,518.73,8.358803830008018,Has State,3.3,65244,9.76567303969205,30.1,46.7,8.209722975627093
48455,21.835154826958107,rural,1687.26,10.159220532319392,No Prison,5.9,37213,9.068160936540854,29.1,47.8,8.31731609295824
48457,25.370165745856355,rural,790.04,13.199672057837072,Has State,7,40820,8.74640137540438,26.9,45,6.971061093247588
48459,35.64114607797088,small/mid,1187.1,8.680391228900458,No Prison,5.2,45494,9.682819813740922,26.4,45.3,8.036117381489841
48463,5.33596837944664,rural,652.72,0.8357225645092418,No Prison,5,37700,7.690616925777408,28.1,46.7,10.46851267671457
48467,8.525284617421233,rural,769.18,3.137541043414812,No Prison,4.5,47252,9.41481392002971,30.5,44.5,6.809563066776588
48469,33.876768161112444,small/mid,1491.14,6.285295071059322,No Prison,4.2,55406,8.734088210350048,29.4,44.5,10.418675800605234
48471,50.4822366011476,rural,460.03,24.838049458287173,Has State,5,41429,9.364138157264222,37.4,46.4,8.88925312790253
48477,52.191915872494256,rural,1021.69,18.854781033762134,No Prison,4.8,51879,9.04830614835851,27.5,45,8.364246599540717
